RES ID,SSN,pH,%N,%C,C % Inorg  ,C % Org,Am Ox_Al mg/kg,Am Ox-Fe mg/kg,AmOx-Mn/mg/kg,AmOx-Pmg/kg, Olsen P mg/kg,pbi no units,Caex cmolc/ kg soil,Kex cmolc/ kg soil,Mgex cmolc/ kg soil,Naex cmolc/ kg soil,ECEC cmolc/ kg soil,ICP OES Al mg/kg ,ICP OES Ca mg/kg ,ICP OES Co mg/kg ,ICP OES Cr mg/kg ,ICP OES Cu mg/kg ,ICP OES Fe mg/kg ,ICP OES K mg/kg ,ICP OES Mg mg/kg ,ICP OES Mn mg/kg ,ICP OES Na mg/kg ,ICP OES Ni mg/kg ,ICP OES P mg/kg ,ICP OES Pb mg/kg ,ICP OES S mg/kg ,ICP OES Zn mg/kg ,ICPMS As 75 mg/kg,ICP MS Se 78 mg/kg,ICP MS Mo 95 mg/kg,ICP MS Cd 114 mg/kg
S5556/1668,icr075004,6.78,0.04,0.48,0.0,0.48,650.890214542,829.661894565,106.99204260299999,-9.9053259025,0.7,31.1,3.33,0.589119088074162,3.75835788322855,-0.021787700868146,6.644250307992519,17771.76526,755.5937223,5.238256164,75.84167621,10.60140955,17553.40916,2433.403767,2209.734731,170.963983,46.94745415,18.03959964,55.65318747,7.1879070889999985,55.99064636,14.57342429,1.09309503613232,0.523476183334091,0.272079536327906,0.008175343421205999
S5556/1669,icr075023,5.02,0.04,0.42,0.0,0.42,1174.614726742,1004.899072465,95.30671370299999,26.9150301775,3.08,35.58,1.39,0.566102489910047,1.28275155070438,-0.053423101738468,1.04912376124214,20901.17196,338.4359712,5.612346101,71.69263749,12.82837275,17038.50577,1791.058556,869.7893715,171.6877715,54.11446859,15.10270096,85.42862156,9.205503489,43.42763332,13.80135056,0.716488086129353,0.686680287147906,0.105482954050154,0.007774234695764
S5556/1670,icr075024,,0.03,0.35,0.0,0.35,367.65266604199996,769.194448165,103.47289070299999,1.8772228535,0.82,35.31,2.39,0.42820665413202097,1.72739252301461,-0.05505887655134902,3.8965377337519103,25244.63036,589.4786211,6.62429115,80.78934132,14.86763794,20070.3819,1832.159612,1075.856377,177.77817380000005,49.74866037,18.11142808,73.36406654,9.941530543999999,45.72636146,15.41087858,0.8508050243376569,0.7391130866495949,0.253392706971016,0.005763123360824
S5556/1671,icr075043,5.28,0.03,0.37,0.0,0.37,742.2406233419998,630.311236565,95.44553790299999,3.4067382045,1.24,22.13,0.78,0.248707495651985,0.594293926018103,-0.064082344923847,-1.30774698031564,11580.16526,282.7575582,4.147424358,34.52760439,5.834174414,10339.867,1146.254442,491.882745,153.2593283,67.57665003,8.067751753,72.98828282,9.993525384,34.50482232,8.620228933,0.7518052275151551,0.896151274745155,0.08547315346394199,0.004148090947175
S5556/1672,icr075064,7.94,0.06,0.77,0.0,0.77,1553.7925297420002,1133.052474765,173.739490303,-12.2049789925,0.94,78.65,13.68,0.516015213481149,9.243468867799633,-0.004100027978677,27.181669393348,30144.294530000014,3009.398339,7.7874472515,74.92505759999997,16.73128874,24070.101065,3826.556505,5242.036913,261.4338192,66.003090765,25.786124395,37.800054375,9.524141111,92.47228441,23.35589881,1.5449382551554298,0.535379538780139,0.08894701231115801,0.009835234995893
S5556/1673,icr075083,5.28,0.03,0.38,0.0,0.38,745.6399224419998,691.697754865,77.015756003,3.6836386185,1.56,29.55,1.09,0.3935729106188761,0.9308460672236172,-0.071812476560052,-4.983365510775509,11864.08305,282.9592291,4.519038623,49.88620073,7.579645137999999,11411.21581,1094.547728,580.4697141,140.0870517,45.01863497,10.42520785,43.86218977,5.826851501,26.1909165,8.862727837000001,0.41646178731558703,0.426603928924082,0.146246857939919,0.002135462309797
S5556/1674,icr075104,,0.04,0.43,0.0,0.43,1110.0426497419999,1034.493461765,111.80347210299999,-11.8218446625,0.52,44.43,2.82,0.419663852322224,1.89079394988151,-0.08236939354873797,1.38922428729,24723.81036,592.7951755,7.266722072999999,69.99173296,15.01311113,20247.93824,1692.88012,968.4357553,190.3736787,54.71782402,22.20612617,57.62405581,9.14879153,46.85070545,14.51836737,0.7726351992183541,0.598331302847604,0.134159651955563,0.004105059457339
S5556/1675,icr075143,8.02,0.09,0.99,0.0,0.97,1761.4090007420002,1049.303741765,188.93507210299998,-0.30622290450000106,1.44,97.41,17.28,0.7132238399431691,9.306186483105119,0.029918184945605,33.4594494120142,33804.40388,4524.41695,9.040812622999999,78.01189849,21.41021724,26728.26556,5350.5296979999985,8258.988205,290.6316106,101.8408133,28.35601063,55.06903689999999,10.74940435,113.7872348,29.05960137,1.9626130577977696,0.591431442972022,0.096738499677295,0.014059054144343
S5556/1676,icr075144,8.66,0.05,1.65,1.2,0.48,1998.437579742,1113.683690765,122.37409820299999,-8.0676541725,0.74,242.36,17.13,0.252480973015451,11.417401523631801,0.591865496781984,35.3569075352113,31897.2376,29857.46506,8.013751267,78.66841550000002,20.79081089,24483.38921,4231.877294,13654.33218,245.39733,291.0723394,26.0233943,39.44393970000001,9.500626756,84.95203903,24.09223153,2.07405560053111,0.6191770783446651,0.07856649011497799,0.017685665081638997
S5556/1677,icr075184,6.76,0.03,0.34,0.0,0.34,1057.267377,1017.118376,75.403499725,19.61243237,0.66,31.64,2.84,0.35667100767168897,1.7835262946665298,-0.049633017874239,2.1926559010690503,17956.552030000006,646.3033522000002,6.008987897000001,49.51981696,9.764806236,14084.59129,1386.412337,950.735293,134.93968700000002,58.50928347,14.07601721,85.91160612,9.377915261,25.65429649,10.38447875,1.47343664486428,1.52143935453658,0.130662084160862,0.0016441102111099998
S5556/1678,icr075204,7.92,0.06,0.64,0.0,0.63,1646.258662,1851.809919,394.927086915,12.95916264,1.08,62.41,18.65,0.212490037501631,6.780847329844482,0.466142871281549,28.683826924317003,40467.10406000001,4284.559831000001,15.29398378,65.53230906,26.96449316,33483.0694,2897.794062,4786.183684000001,563.9350258999998,270.403351,36.76832877,55.91891272,14.79634712,72.86061108,28.47517769,1.1346016457407802,0.888694937798346,0.120395606971989,0.017652183897604
S5556/1679,icr075224,6.7,0.06,0.78,0.0,0.78,2083.642444,1283.084596,180.786591915,19.16837817,1.6,24.96,5.2,0.451051946382579,1.85282038230282,-0.048833186325065,12.034050409808199,33409.466980000005,4155.078821,8.416518661,75.0171261,20.48715241,26116.90092,5127.144286,8006.445420999998,309.0622178000001,105.1521861,27.56111404,55.00952015,11.01022232,100.6749516,28.16049896,2.0624145673366003,0.7570468226679531,0.050612477816259,0.014222649645199
S5556/1680,icr075225,7.1,0.07,0.86,0.0,0.86,1103.357654,1418.00346,279.820460215,35.119940946999996,1.1,38.86,7.93,0.314318391675597,3.2191570422493303,-0.034714178500870004,10.503442458001,22626.25084,1662.6369630000006,10.73816387,59.32936269,14.224603699999998,25294.1183,4866.237054,2676.416651,548.0049131,152.21005559999998,20.94060043,132.6492081,26.99208686,46.26612361,31.73915268,2.2790531466021804,2.50330007906957,0.115557072608144,0.01923995575446
S5556/1681,icr075240,5.69,0.08,0.93,0.0,0.93,1384.189373,1958.109435,387.146998715,41.49352006,1.46,15.07,1.53,0.364207810499434,0.940613602298704,-0.059886618779373,5.461413087561509,34981.20858,2348.214942,13.86483276,62.64579295,18.93533726,33399.36662,5285.245378000001,3568.654906,666.8932043,163.0259372,29.72043528,117.6551567,30.35913151,74.04186146,38.66525647,1.7228423242628,1.85111314956952,0.19966394437930104,0.028401605890517
S5556/1682,icr075241,6.18,0.04,0.39,0.0,0.39,537.1956745,632.9940167999998,105.124941615,22.430666464,0.8,22.66,1.81,0.273027678089584,1.4099325370035,-0.041532700380766,0.188865987612405,11744.05955,458.4176091,5.8140013260000005,99.298441085,8.409868401,13543.67537,1041.9134585000004,708.8067034,185.24576165,45.71439817,15.992678445,64.04430126,7.3315047985,33.2682211,9.815555742,0.599330897252923,0.582736039346161,0.15424951604101,0.0044124783012220005
S5556/1683,icr075260,4.8,0.03,0.34,0.0,0.34,638.1079209,764.1133438999997,93.035763725,12.38470996,0.7,19.67,0.56,0.209716334143684,0.475684634102859,-0.05664597904047,-7.919433998812162,15529.02882,492.2911274,6.305359592,99.66963677,9.161400844,15209.22248,1198.944463,893.1609996,170.4962198,47.01786429,19.35190256,51.43092508,7.178541784,29.37906342,10.49787691,0.6159404467611279,0.617545366024107,0.126454326494536,-0.000282593883988
S5556/1684,icr075261,5.14,0.02,0.24,0.0,0.24,463.6153968,477.67781460000015,40.326292685,28.006476898000003,2.06,17.49,0.4,0.423953994693348,0.22357202535855106,-0.024543287000349003,5.77153167317156,9029.630803,185.6799452,3.693208596,69.11354545,6.1878764,10133.89085,662.478116,315.68667860000005,85.87996661,44.94745937,8.073246348,47.81656802,5.242871578,22.48994339,5.558447795,0.395105263844204,0.337648378264622,0.131453631205475,-0.0035111942304579995
S5556/1685,icr075280,5.43,0.03,0.23,0.0,0.23,489.3911549,504.7708487,83.648608875,26.865681673,2.18,19.18,0.64,0.560446943243675,0.33695742962023995,-0.012652903977244,-0.467082177159337,7789.082816,306.4575413,3.902394945,29.77210741,5.136232339,8349.455076999999,843.8344522,393.0753763,133.2138652,86.70036679,7.393775866,51.29232716,7.033724377,21.85778297,6.524279513,0.274968397008575,0.339524521338663,0.127360169930573,0.000373890102619
S5556/1686,icr075281,5.73,0.03,0.27,0.0,0.27,714.7114824,858.7546831000003,130.561337315,16.98068113,0.68,24.93,1.47,0.445921179283397,0.6126230782054991,-0.014860752782075,2.4436715747497,13652.45193,448.0107492,5.727623076,38.44252992,6.906262429,12613.70159,1039.4128970000004,642.8612315,200.5361067,79.24306209,12.28409203,57.63926148,9.542336437000001,24.84158224,9.477707404,0.398116673382099,0.477182187602308,0.123942488650994,0.003993827191662001
S5556/1687,icr075332,5.88,0.07,0.85,0.0,0.85,2759.645911,8659.294004000001,854.341031015,-6.53147638,0.8,184.5,9.11,0.29163466328958504,2.6177039038954,0.048768661549978,13.927969070083199,54382.06088,1824.823296,51.98467588,14.12238151,165.8005583,180808.44675,972.0662617,1607.418541,1346.52697,68.03748336,69.88705429999999,-7.908617512,15.2085381,48.30278039,65.21670622,0.420344115901623,1.01736629875565,0.078584697735492,0.025863898576406003
S5556/1688,icr075350,5.64,0.11,1.66,0.0,1.66,3485.066207,13933.096480000002,755.546717315,31.0815688317,1.12,209.82,4.45,0.341519607747892,1.47005682070762,0.011183054084534998,9.047274649584251,50233.30954,1001.660319,52.66572942,29.44061177,105.2558463,199475.4168,462.9479125,793.8221402,1172.026286,47.13146203,85.78305702,78.63468751,11.87258956,88.81670709,72.16806005,0.311692805227599,0.630751675290397,0.203049757745254,0.011205860974536
S5556/1689,icr075351,5.77,0.05,0.66,0.0,0.66,3020.651201,10712.52269,623.770841815,0.836210890000001,0.7,241.75,3.72,0.069824663050052,1.33094351066221,-0.015566558251410003,10.698551520448001,62644.83222,848.7127962000003,55.78084017,29.03510548,121.2853614,191525.3845,373.6003235,781.1411472,1221.427761,51.39874974,90.53351235,0.6930208006999999,12.45481432,30.57405534,69.97000076,0.288613663382944,0.67246683101476,0.092170919672598,0.002732662785361
S5556/1690,icr075410,5.44,0.18,2.54,0.0,2.54,2207.367425,9866.52895,264.823434115,22.97922849,1.76,208.77,9.79,0.46164437395379,4.11248867459254,-0.016301664085033998,23.2235932343458,54071.93979,2291.38814,31.44305804,49.55351211,101.3435329,124741.99865,601.8930790000003,1779.762345,560.3171896000001,54.07419,73.89275105,102.5550493,14.37577825,117.5786757,33.69436375,0.5610563303877061,0.920205556456536,0.344457322527748,0.002402678521376
S5556/1691,icr075411,5.95,0.09,1.22,0.0,1.22,2488.272493,5988.845661,742.112154615,-7.20426885,0.62,269.36,9.42,0.199801433587504,4.33859146814512,0.019761953929837,21.482459088749398,67027.97635,2160.494849,47.5938963,40.56322541,111.51199579999998,130425.1507,657.8513035,2070.43906,1084.351714,86.12939972,91.93984858,-14.19607103,14.06771856,44.29851134,34.50349535,0.41663174556524,0.8514644830017281,0.103772929060212,0.00034064530729600005
S5556/1692,icr075431,6.53,0.11,1.04,0.0,1.04,795.6489902000003,1956.046314,178.701534915,5.27593285,1.66,43.27,9.23,0.10767588650431698,2.25056845202655,0.14653384464294594,14.6416356338028,28726.30492,2290.756157,10.0132582685,52.46819381,15.96464209,22529.688225,298.1117799,1411.0407415,265.39618625,133.79471475,20.29703946,35.79132047,10.956627555,39.82714447,17.32506972,0.26448205769451605,0.69899810316546,0.039679275491546,0.000442441175813
S5556/1693,icr075676,5.74,0.09,0.37,0.0,0.37,327.48528660000005,275.992991,16.746489455,23.571586465,2.94,9.2,0.48,0.3692285513578521,0.139691548488448,-0.034938099086781,2.03824026811472,5336.269038,184.6965288,0.9406611874,5.370241902,1.526616379,2322.9177440000008,381.0711604,187.0649957,30.12589902,18.80454495,1.4019091,38.25941618,2.447610781,23.8507749,2.388372559,0.054506981302692006,0.20124096950244505,0.10118867786775,-0.004548321421456
S5556/1694,icr075677,6.17,0.03,0.26,0.0,0.26,442.3244755,362.277852,7.193192245,15.8414775,1.96,14.69,0.59,0.4269993227037279,0.18470002436049696,-0.036507543819552006,0.7482755828949591,7567.9548959999975,181.5986665,1.201440469,5.904766086,1.599493387,2994.57756,494.6787369,239.3775116,20.04765256,22.35721615,1.921734353,36.80063189,3.022853423,19.94063577,2.734439322,0.121066651397512,0.321445087600776,0.095969820890589,-0.004670918420249001
S5556/1695,icr075696,6.17,0.05,0.56,0.0,0.56,176.30179119999997,281.2541985,12.042857955,5.79882631,2.02,12.67,1.52,0.248314066952443,0.213500002802535,0.112245412585458,0.902300072967923,2706.545625,369.5827096,0.6685839404,2.958982512,0.9113071149,2101.144474,354.288602,169.7667031,22.96740546,57.37155253,0.6982350904000001,26.43393106,1.997641357,54.59806642,2.589988398,0.183936592191084,0.126847464920903,0.068441164723943,-0.002935886851311
S5556/1696,icr075697,7.58,0.03,0.28,0.0,0.28,321.0771542,351.4685224,10.462527185,-0.39130045,0.94,14.98,2.13,0.7510532050331851,0.281103126411498,1.51010408926593,3.4544507466485697,7836.09872,709.1144879,1.695577937,6.602724435,0.9110792946,4860.457684,1090.6524029999996,497.7239194,29.25714516,299.8293267,2.174100595,14.91931412,3.071705263,43.94676827,3.619338146,0.4469263950307621,0.222391156669984,0.037854741359363,-0.00318450530847
S5556/1697,icr075716,,0.07,0.93,0.0,0.93,269.8966889,350.70941580000016,15.670944205,11.8477427,2.88,14.39,2.13,0.34393097308548304,0.580694086738859,-0.007670290094316,5.7795540386899695,4240.493846,480.717136,1.064316413,3.927756446,1.420184779,2607.410776,383.8202295,279.5077659,28.44501559,33.17213724,1.339572431,35.07610755,2.523043434,55.05656217,3.504435921,0.18519918490334306,0.17745266553753394,0.068994346704099,-0.0026676432962520003
S5556/1698,icr075717,6.18,0.03,0.33,0.0,0.33,140.5272788,205.4803897,7.113740945,2.03947203,1.24,9.46,1.09,0.19344047934827105,0.36000513988522403,-0.023980441089875,3.51632776005431,3615.051279,276.718548,1.016919302,3.584174371,0.5607035918,2295.072645,307.3819389,208.9116814,20.35346682,34.04276054,0.9877610542,20.00206931,2.245518978,26.289656,2.72050147,0.2129070076169,0.202481009284343,0.095893314425521,-0.004456900860493
S5556/1699,icr075736,5.46,0.61,6.3,0.0,6.3,2816.143333,2688.650239,35.401325555,70.85777487,7.2,124.54,28.38,0.805294527853685,5.538553736721388,0.45721348534358,43.93687697777021,57813.7631,7097.782361,10.93549242,35.4082407,51.45911775,24921.96629,2988.5218440000012,3874.232663,93.51312883,222.213877,23.80271057,215.0450915,9.791928334,595.0185795,41.26749083,1.86853404743467,1.38095884090573,0.500034094264927,0.114285751286258
S5556/1700,icr075757,9.38,0.02,0.25,0.0,0.22,4208.485084,1804.065404,23.465458915,-5.68172285999999,0.72,47.65,2.32,1.20061310971905,0.769174921710664,4.480138450261991,12.5643751959953,22020.51006,1695.030557,4.870526074,15.08284323,3.150813975,10575.0883,1901.287881,1107.0156960000004,50.80051909,1045.389702,7.765844515,16.91777963,3.492081976,28.54502738,7.341040143,0.447622931733548,0.278831362852781,0.034586100234634,-0.004581594771194001
S5556/1701,icr075796,6.27,0.13,1.45,0.0,1.45,1277.468917,1726.886989,129.441672615,6.28855188,1.96,59.88,17.39,0.5142044761544989,3.28206104746544,0.36413499849293895,28.354553753606,36996.83434,3651.71555,9.342506682,26.01815199,19.03478067,21997.80664,2218.949203,2461.850219,159.366217,185.3066575,15.52583745,47.77111421,8.756922641000001,91.89218218,17.95668888,1.46848512162966,1.04809840619193,0.060709087137706,0.009193333755255
S5556/1702,icr075837,5.91,0.05,0.61,0.0,0.61,1142.627661,1093.8725029999996,20.884373715,11.552874,1.3,78.51,3.67,0.373146035813164,0.9085552085513248,0.533327932172264,9.57518067368063,22494.74266,733.37965745,6.36719473,22.758684815,7.404399705499999,16317.664077,1569.1395015,685.6113345,73.050434345,250.31408505,9.8848754325,48.23813562,8.1868085345,67.78544392,8.003245064,0.533713226430747,0.625453699844129,0.021705859389144,-0.00167865013137
S5556/1703,icr075756,8.73,0.03,0.41,0.0,0.41,442.4094775,501.38883030000005,32.037717335,3.54252227,1.0,27.82,1.78,0.681706001330406,0.5394571061510061,2.1355916580068897,9.01666522144918,8366.466766,1030.004549,2.6911357710000003,7.88919121,1.86282601,5224.875114,814.5472103,477.8518395,49.42899008,426.7594132,3.547351599,20.27289718,3.017282877,34.84594028,4.313118995,0.317675137193234,0.2655697673561689,0.027017737802921004,0.000698803219329
S5556/1704,icr075876,5.36,0.3,4.09,0.0,4.09,2010.081287,3097.218638,71.343536715,30.446233124899997,5.52,110.6,20.44,1.34061735643795,4.83753898748241,0.238886670732072,34.091983205498096,54004.6918,4767.920591,10.25871276,40.67620766,39.76624538,27077.85418,3048.726030000001,3165.485823,145.6723135,183.983043,19.02434279,155.2587601,12.97650098,490.8690659,29.41695506,1.37610492720779,1.5711259791064298,0.301188986187519,0.020055551490069
S5556/1705,icr075897,5.92,0.11,1.43,0.0,1.43,1208.472007,2129.515757,87.662288195,3.29744143,2.42,64.28,15.66,0.866203543273616,3.809154308606221,0.259371739947103,26.4129219565586,38749.88148,2930.28668,10.50544314,34.88615245,22.3890179,22755.16816,2417.492712,2529.1713170000007,160.37439819999997,154.671905,16.44211723,74.35358174,9.276755313999999,133.1835281,24.08581317,1.02726746941597,1.20052641450923,0.078002094274715,0.011570882027921002
S5556/1706,icr075916,5.63,0.07,0.97,0.0,0.97,1315.372492,1567.163383,29.808719865,24.224024627,2.18,77.06,4.31,0.404089979922152,0.9693821648864708,0.167763245710864,6.25973549465467,25248.0755,969.1868153,6.677187475,34.56491699,17.11548886,19660.160562,1102.0585640000004,673.5097735,82.40693358,120.0864206,12.43901211,72.7031824,9.313760723,57.82241077,10.0940973,0.551978903070053,0.9284423815788392,0.048559921817204005,-0.00156651058771
S5556/1707,icr075917,5.83,0.06,0.74,0.0,0.74,1620.163061,1476.538112,104.644178515,7.21146027,1.14,94.31,5.76,0.314216064257697,1.25710317731224,0.229505742043016,11.534477690480196,37716.37824,1743.660204,12.22601194,41.74745457,19.52400837,29244.65654,1620.057473,1167.8268480000004,175.4500017,177.7063304,17.23466464,58.55812059,11.29939174,60.48336981,13.82692695,0.723366264163626,1.03708322599647,0.046258544291557,-0.001580009612151
S5556/1708,icr076348,,0.07,0.74,0.0,0.74,3708.790493,11212.62118,428.489735115,740.1687755,26.42,208.19,6.48,1.12543963998503,2.40553290234842,0.202009525964369,11.9067992652299,62834.54702000001,2197.584717,33.22989519,59.71977202,25.929845,47420.87188,2389.590952,3792.537995,679.3076678,196.421347,44.23891618,564.8974855,8.558799732,60.16779154,116.3165939,1.5414770167331002,2.23666549628531,0.004778710067865,0.059540441762932
S5556/1719,icr076365,5.25,0.07,0.97,0.0,0.97,4906.929916,18682.62676,773.498601215,820.4352792000003,31.74,435.25,5.55,0.403973939800389,1.88621072259893,0.068171074544638,8.5991870643136,68117.39122,1319.828965,35.65901967,57.47256629,22.4554361,88841.5506,4166.125587,7418.114144,1215.1234447999998,105.3353317,34.9253568,799.9523343999997,10.48812985,57.10932997,84.41864292,1.4664397555786597,2.11584041009332,0.004333062124347999,0.028524031056811
S5556/1744,icr076424,5.42,0.09,0.98,0.0,0.98,5955.90889,27429.33718,1156.844129385,800.903821635,23.16,708.2,6.99,0.130453785913966,1.89318772845094,0.066177885065274,14.3066568301375,83135.327,1679.228984,49.37232623,74.63063043,27.3916743,122401.88666,983.5234432,5470.0148880000015,2200.540546,127.8264344,55.61920203,427.0474122,11.36775451,42.97645627,128.8174095,1.79324865772722,2.56735856277681,-0.000445098216711,0.09969168463569
S5556/1773,icr076523,4.93,0.14,2.21,0.0,2.21,11841.73856,10663.17985,1000.073980385,256.110363135,1.74,822.4,0.97,0.06707637189852299,0.26223227854351,0.02613961324195,2.64401088749363,107133.29446,488.6923443,22.26687079,44.59522938,10.854919699999998,67706.50628,862.7019948999997,3439.6337340000005,1676.766208,109.7942134,26.30296394,192.8771834,13.28809541,98.59593845,128.51175590000003,1.6989994980573402,1.82139176416346,0.013491185312723,0.06309715819078
S5556/1816,icr076640,5.32,0.49,6.77,0.0,6.77,30739.3633,13830.091730000002,801.9479912,2048.114194,6.12,1156.36,13.07,0.175933159017144,5.47022511219831,0.056281230052219015,22.8837412302732,62953.9911,11171.68107,50.876246,115.818735,40.77315301,94429.68666,1094.0937720000004,21000.6029,1448.167664,536.7597243,79.21016838,576.9075246,9.094333927000001,606.2593693,86.44334332,1.39231406777948,1.71884180952766,0.043366444058539004,0.152153324427054
S5556/1825,icr021023,6.37,0.06,0.81,0.0,0.81,1581.268944,718.711967,360.1684053,28.59287882,1.96,47.26,3.5,0.18067512600803606,1.17001233523884,0.017279805143603,1.9220200593925,18037.827478,467.9419639,9.687176555,19.8591873,6.706268561,17647.388368,492.83470189999986,284.5633237,503.9347568,41.86065561,8.058763447999999,166.4775721,9.605604204,66.19548911,10.22225331,1.08570778962872,1.25276694279845,0.2361276209574381,0.005460179673459
S5556/1841,icr030123,6.44,0.13,1.85,0.0,1.85,1778.0637170000002,2247.950561,424.7285675,52.13046796,4.98,62.96,8.19,0.6089278987109411,2.27006153302613,0.087165783833769,13.745332404547801,28349.71774,2288.983834,11.38580493,18.81022658,8.542345618999999,23403.7971,3809.847432,2824.306668,584.2137682,83.99685043,10.12778884,233.2802067,9.637016886,115.19163600000002,29.33768613,1.17365412186631,0.839176201841652,0.165087727477926,0.006643823203795
S5556/1844,icr030335,7.79,0.21,4.23,1.7,2.5,3045.147409,1738.104626,486.9341907,321.2496672,5.74,252.04,37.29,1.23012906500206,2.76241729850648,0.064684150587467,43.1353822908535,46224.36446,62852.87997,20.73488831,75.81645406,31.54536573,45347.55944,9822.426652,14875.688863999998,1033.447328,191.1297934,82.20947319,491.6948784,10.7724195,363.3958816,69.43848319,6.01047343918004,1.04734512208983,0.261624706279603,0.194001428187705
S5556/1846,icr033446,8.41,0.03,1.17,0.9,0.24,2295.307572,1414.634434,503.1975256,107.1239955,1.08,146.02,22.95,0.632200555066844,4.922313931298089,9.96620350359008,36.970585535381,40849.71838,31799.93771,13.14315324,33.509614,20.41057492,32033.86458,7702.980536,12409.079906,917.971201,2486.101083,25.90720307,266.0412616,7.141669774,508.4696612,40.08892146,0.9757078819731708,0.9857665729511148,0.127567485458578,0.073597635211129
S5556/1849,icr033507,8.19,0.04,0.49,0.1,0.43,1865.4567375,1001.8201195,574.04575095,172.40057665,3.18,94.74,21.81,1.28760209068348,3.3200392775231404,0.8492973190818102,26.117961248939398,32230.1961,7192.685134,9.424217564,22.46875257,10.992,27141.58778,7115.6548969999985,8213.612328,848.3799957999997,340.2591062,16.04996755,329.2719357,6.714021645,95.45571685,47.02554831,0.950601271593843,1.07739767379007,0.06428993123916599,0.063850171323927
S5556/1852,icr033580,8.02,0.19,2.85,1.0,1.87,1925.865583,804.2681945,573.4590153,385.5905685,30.88,126.89,17.58,1.70311608234041,2.44429772475622,1.19663209889034,20.842459874427306,22465.815,36132.73647,5.7848517039999985,6.9644250735,5.3343337725,27534.84113,8998.980843000001,5435.455165500001,1032.2000212,1128.8212785,4.110396153,604.58544535,6.6171793435,330.9968433,76.80013081,1.53580522288607,1.93248039773408,0.392360064818794,0.124130169982899
S5556/1854,icr037647,4.92,0.05,0.72,0.0,0.72,2063.513718,1542.991186,32.95492752,-23.62707903,0.58,81.01,0.36,0.0326849939248,0.202592864850854,0.024158637941689,1.91072262345154,23318.51908,138.81135869999997,3.420041489,74.82553604,4.191274855,29294.683160000004,372.8259073,466.8937905,86.34354166,31.26869879,10.02057872,111.2248878,6.331784066,31.01036062,8.226221172,2.00451058138271,0.419541320907586,0.124930849059591,-0.000283223438748
S5556/1856,icr041659,7.5,0.08,0.74,0.0,0.74,1170.023307,783.9008695,591.3982724,77.63813425,19.0,55.25,8.84,1.3750031119555102,3.40571981815264,0.4205063194299389,15.548954926183601,25412.06022,2298.731096,7.00635061,26.91035239,13.44114557,16433.171134,6396.490727,4108.540793,724.8628556,165.0478126,16.7789574,206.250946,4.710833915,74.92897488,23.32984591,0.7067531269485091,0.55234293556976,0.057623788834753,0.054832770802252
S5556/1858,icr041699,7.26,0.05,0.57,0.0,0.57,767.7983212,646.7298483,499.7908562,19.48587676,9.44,48.29,7.64,1.19427376029572,3.4559791993499305,0.152717622389034,12.782619280502301,20932.1255,1571.9311289999994,6.251244337,27.43726767,12.22147202,14651.145734,4497.340204,3160.967785000001,644.6603756,86.83861418,13.31811133,134.07860459999998,4.453735877,53.50438178,18.88136536,0.556973286499411,0.4296137241969629,0.10056626585574,0.026669756052015
S5556/1867,icr041916,7.52,0.04,0.47,0.0,0.47,990.6314125,518.2306392,177.16106409999998,3.410760425,1.74,66.89,15.18,0.8525891335983922,4.34401429994651,0.206820857898172,19.6940483488885,20256.38318,2525.323647,4.725063722,20.80076414,4.86770217,13217.841482,3072.210581,3102.527854,270.489928,79.44499854,10.38810305,81.69102331,3.21110857,36.89451891,15.29713391,0.421422740048338,0.376115283235423,0.010777733349049,0.024861883402292003
S5556/1868,icr041935,7.32,0.08,0.87,0.0,0.87,1269.504998,645.3433105,240.9735478,25.00525357,5.14,63.37,11.97,1.20237504398324,2.50801322197902,0.160784903938207,16.0063679857458,26812.169,3122.533732,5.9950073470000005,24.7996167,7.692502852,15793.330042,5314.612069,3691.970572,401.8867744,91.378018,14.57755578,141.26052719999996,4.978972371,86.35171174,19.17446196,0.968794830838784,0.588587677944278,0.069035923375062,0.046409969279348005
S5556/1873,icr041987,6.3,0.42,4.79,0.0,4.79,1368.118826,1536.397426,914.2951662,1325.594913,45.0,88.08,20.48,2.9045998834263904,5.09534823781938,0.05914775424282,30.544689896487302,27015.85088,8150.424961,9.41413012,22.2892949,22.0261508,24593.87032,5932.100841,3741.225631,1186.2186228,133.05930159999997,15.83837434,1783.288234,10.10547362,383.4186654,115.9260693,2.07876605593378,2.09518507486968,1.6471161992221002,0.13298104818235698
S5556/1874,icr042024,6.28,0.13,1.38,0.0,1.38,1157.790489,2536.000126000001,1143.758424,347.1325825,31.78,65.12,6.42,0.769728175960847,1.6688792232133305,0.0254733295953,10.980605386051199,15424.172226,1455.898077,7.302636486,11.36794161,9.311595055,18047.882102,1745.145718,944.5910945,1369.8831894000002,62.88991095,6.937516992000001,469.5425765,13.94868623,129.3368588,67.08921459,2.06831538910018,1.89720867043547,0.7426944654946891,0.068195257173429
S5556/1875,icr042049,5.74,0.13,1.52,0.0,1.52,2354.551315,6466.476065,1624.336057,37.53545482,1.56,211.31,4.55,0.117636370588235,2.5140709631845297,0.100950321257615,10.297281554386599,55424.23294,1015.36601,12.12731487,27.52959413,13.58849408,53106.01126,2018.536185,1411.500689,1998.0559834000005,93.10233445,17.22014534,218.5742694,24.34391158,178.3071534,111.4627808,3.232311556164,3.22540164495522,0.211191145953728,0.026930731791116
